"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
1991-05-04,NA,NA,NA,NA
1991-05-05,NA,NA,NA,NA
1991-05-06,83.68,NA,NA,NA
1991-05-07,82.37,NA,NA,NA
1991-05-08,81.96,NA,NA,NA
1991-05-09,81.96,NA,NA,NA
1991-05-10,79.78,NA,NA,NA
1991-05-11,NA,NA,NA,NA
1991-05-12,NA,NA,NA,NA
1991-05-13,80.85,NA,NA,NA
1991-05-14,79.92,NA,NA,NA
1991-05-15,80,NA,NA,NA
1991-05-16,80.49,NA,NA,NA
1991-05-17,80.69,NA,NA,NA
1991-05-18,NA,NA,NA,NA
1991-05-19,NA,NA,NA,NA
1991-05-20,80.09,NA,NA,NA
1991-05-21,80.75,NA,NA,NA
1991-05-22,80.31,NA,NA,NA
1991-05-23,79.57,NA,NA,NA
1991-05-24,80.18,NA,NA,NA
1991-05-25,NA,NA,NA,NA
1991-05-26,NA,NA,NA,NA
1991-05-28,80.47,NA,NA,NA
1991-05-29,80.97,NA,NA,NA
1991-05-30,82.7,NA,NA,NA
1991-05-31,82.85,NA,NA,NA
1991-06-01,NA,NA,NA,NA
1991-06-02,NA,NA,NA,NA
1991-06-03,81.61,NA,NA,NA
1991-06-04,81.14,NA,NA,NA
1991-06-05,80.33,NA,NA,NA
1991-06-06,80.32,NA,NA,NA
1991-06-07,79.7,NA,NA,NA
1991-06-08,NA,NA,NA,NA
1991-06-09,NA,NA,NA,NA
1991-06-10,79.87,NA,NA,NA
1991-06-11,80.53,NA,NA,NA
1991-06-12,79.78,NA,NA,NA
1991-06-13,80.39,NA,NA,NA
1991-06-14,81.99,NA,NA,NA
1991-06-15,NA,NA,NA,NA
1991-06-16,NA,NA,NA,NA
1991-06-17,81.5,NA,NA,NA
1991-06-18,81.33,NA,NA,NA
1991-06-19,80.59,NA,NA,NA
1991-06-20,80.59,NA,NA,NA
1991-06-21,81.15,NA,NA,NA
1991-06-22,NA,NA,NA,NA
1991-06-23,NA,NA,NA,NA
1991-06-24,79.9,NA,NA,NA
1991-06-25,80.92,NA,NA,NA
1991-06-26,81.55,NA,NA,NA
1991-06-27,82.94,NA,NA,NA
1991-06-28,82.78,NA,NA,NA
1991-06-29,NA,NA,NA,NA
1991-06-30,NA,NA,NA,NA
1991-07-01,84.45,NA,NA,NA
1991-07-02,84.28,NA,NA,NA
1991-07-03,83.43,NA,NA,NA
1991-07-05,83.02,NA,NA,NA
1991-07-06,NA,NA,NA,NA
1991-07-07,NA,NA,NA,NA
1991-07-08,83.35,NA,NA,NA
1991-07-09,82.74,NA,NA,NA
1991-07-10,82.76,NA,NA,NA
1991-07-11,83.28,NA,NA,NA
1991-07-12,83.18,NA,NA,NA
1991-07-13,NA,NA,NA,NA
1991-07-14,NA,NA,NA,NA
1991-07-15,82.64,NA,NA,NA
1991-07-16,81.71,NA,NA,NA
1991-07-17,81.68,NA,NA,NA
1991-07-18,82.92,NA,NA,NA
1991-07-19,82.62,NA,NA,NA
1991-07-20,NA,NA,NA,NA
1991-07-21,NA,NA,NA,NA
1991-07-22,82.46,NA,NA,NA
1991-07-23,82.26,NA,NA,NA
1991-07-24,82.55,NA,NA,NA
1991-07-25,82.64,NA,NA,NA
1991-07-26,83.47,NA,NA,NA
1991-07-27,NA,NA,NA,NA
1991-07-28,NA,NA,NA,NA
1991-07-29,83.61,NA,NA,NA
1991-07-30,83.8,NA,NA,NA
1991-07-31,84.27,NA,NA,NA
1991-08-01,83.37,NA,NA,NA
1991-08-02,83.79,NA,NA,NA
1991-08-03,NA,NA,NA,NA
1991-08-04,NA,NA,NA,NA
1991-08-05,83.14,NA,NA,NA
1991-08-06,84.38,NA,NA,NA
1991-08-07,84.03,NA,NA,NA
1991-08-08,83.87,NA,NA,NA
1991-08-09,83.56,NA,NA,NA
1991-08-10,NA,NA,NA,NA
1991-08-11,NA,NA,NA,NA
1991-08-12,83.68,NA,NA,NA
1991-08-13,83.39,NA,NA,NA
1991-08-14,83.5,NA,NA,NA
1991-08-15,84.07,NA,NA,NA
1991-08-16,82.82,NA,NA,NA
1991-08-17,NA,NA,NA,NA
1991-08-18,NA,NA,NA,NA
1991-08-19,80.7,NA,NA,NA
1991-08-20,81.46,NA,NA,NA
1991-08-21,83.58,NA,NA,NA
1991-08-22,83.68,NA,NA,NA
1991-08-23,84.31,NA,NA,NA
1991-08-24,NA,NA,NA,NA
1991-08-25,NA,NA,NA,NA
1991-08-26,84.34,NA,NA,NA
1991-08-27,84.24,NA,NA,NA
1991-08-28,84.84,NA,NA,NA
1991-08-29,84.31,NA,NA,NA
1991-08-30,84.57,NA,NA,NA
1991-08-31,NA,NA,NA,NA
1991-09-01,NA,NA,NA,NA
1991-09-03,84.65,NA,NA,NA
1991-09-04,84.39,NA,NA,NA
1991-09-05,84.45,NA,NA,NA
1991-09-06,84.26,NA,NA,NA
1991-09-07,NA,NA,NA,NA
1991-09-08,NA,NA,NA,NA
1991-09-09,83.91,NA,NA,NA
1991-09-10,83.09,NA,NA,NA
1991-09-11,83.32,NA,NA,NA
1991-09-12,84.19,NA,NA,NA
1991-09-13,83.33,NA,NA,NA
1991-09-14,NA,NA,NA,NA
1991-09-15,NA,NA,NA,NA
1991-09-16,83.65,NA,NA,NA
