"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
2015-06-29,327.58,0.8365,86.312,42983257
2015-06-30,328.94,0.8548,86.312,62862124
2015-07-01,333.13,0.8578,86.312,42546763
2015-07-02,331.92,0.8675,86.312,19562536
2015-07-04,NA,NA,86.312,NA
2015-07-05,NA,NA,82.613,NA
2015-07-06,330.77,0.8532,82.613,26989358
2015-07-07,331.2,0.8548,82.613,51240855
2015-07-08,325.38,0.8589,82.613,46132714
2015-07-09,327.88,0.8698,82.613,25375007
2015-07-10,331.85,0.8753,82.613,29342483
2015-07-11,NA,NA,82.613,NA
2015-07-12,NA,NA,77.861,NA
2015-07-13,335.46,0.889,77.861,33461568
2015-07-14,336.78,NA,77.861,22495511
2015-07-15,339.26,0.9038,77.861,50496282
2015-07-16,342.6,0.9098,77.861,32316333
2015-07-17,341.84,0.9326,77.861,18104610
2015-07-18,NA,NA,77.861,NA
2015-07-19,NA,NA,83.147,NA
2015-07-20,342.39,0.988,83.147,20596334
2015-07-21,342.02,0.8153,83.147,19813295
2015-07-22,344.42,0.818,83.147,29617459
2015-07-23,341.63,0.8393,83.147,29700822
2015-07-24,338.39,0.8388,83.147,26116669
2015-07-25,NA,NA,83.147,NA
2015-07-26,NA,NA,82.678,NA
2015-07-27,335.9,0.8569,82.678,28273752
2015-07-28,337.55,0.8571,82.678,24108226
2015-07-29,340.21,0.9371,82.678,26881740
2015-07-30,340.43,0.9543,82.678,16732723
2015-07-31,338.84,0.9507,82.678,19608075
2015-08-01,NA,NA,82.678,NA
2015-08-02,NA,NA,83.923,NA
2015-08-03,338.98,0.9481,83.923,34139428
2015-08-04,338.53,0.9351,83.923,24921699
2015-08-05,339.36,0.9271,83.923,20123140
2015-08-06,338.27,0.9276,83.923,19432502
2015-08-07,338.41,0.9796,83.923,24917827
2015-08-08,NA,NA,83.923,NA
2015-08-09,NA,NA,80.119,NA
2015-08-10,342.04,1.0078,80.119,24505145
2015-08-11,338.78,0.9831,80.119,53166667
2015-08-12,336.05,0.9883,80.119,62964477
2015-08-13,337.08,1.0024,80.119,22378231
2015-08-14,339.41,1.0103,80.119,27297572
2015-08-15,NA,NA,80.119,NA
2015-08-16,NA,NA,79.588,NA
2015-08-17,340.07,1.0352,79.588,23372125
2015-08-18,339.76,1.0311,79.588,16446489
2015-08-19,336.83,1.0358,79.588,46614198
2015-08-20,329.65,1.0528,79.588,55021564
2015-08-21,319.37,1.0576,79.588,103749725
2015-08-22,NA,NA,79.588,NA
2015-08-23,NA,NA,82.215,NA
2015-08-24,304.28,0.9442,82.215,116695094
2015-08-25,299.26,1.0219,82.215,68998091
2015-08-26,310.74,1.0397,82.215,118648630
2015-08-27,318.91,1.0423,82.215,78164031
2015-08-28,317.7,1.0116,82.215,32776858
2015-08-29,NA,NA,82.215,NA
2015-08-30,NA,NA,85.013,NA
2015-08-31,315.31,0.9988,85.013,47802710
2015-09-01,304.3,0.9814,85.013,70101114
2015-09-02,308.74,0.9954,85.013,42675581
2015-09-03,310.17,1.0284,85.013,48963103
2015-09-04,304.18,0.9844,85.013,44037443
2015-09-05,NA,NA,85.013,NA
2015-09-06,NA,NA,84.612,NA
2015-09-08,312.03,0.9946,84.612,40394993
2015-09-09,307.76,0.9698,84.612,35533482
2015-09-10,309.17,0.9761,84.612,35461816
2015-09-11,310.27,0.9733,84.612,21779014
2015-09-12,NA,NA,84.612,NA
2015-09-13,NA,NA,84.642,NA
2015-09-14,309.36,0.9756,84.642,25862999
2015-09-15,313.92,0.9639,84.642,33345453
2015-09-16,315.92,0.9529,84.642,22752547
2015-09-17,311.77,0.9466,84.642,61105967
2015-09-18,305.79,0.9481,84.642,69285845
2015-09-19,NA,NA,84.642,NA
2015-09-20,NA,NA,84.111,NA
2015-09-21,309.05,0.8445,84.111,38259451
2015-09-22,304.94,0.9706,84.111,53075527
2015-09-23,305.19,1.0011,84.111,28343744
2015-09-24,303,1.0835,84.111,41649908
2015-09-25,307.4,1.1174,84.111,45017222
2015-09-26,NA,NA,84.111,NA
2015-09-27,NA,NA,148.154,NA
2015-09-28,300.14,1.1866,148.154,47459728
2015-09-29,301.29,1.2616,148.154,39207385
2015-09-30,305.33,1.2472,148.154,39875522
2015-10-01,305.75,1.2504,148.154,39409430
2015-10-02,305.57,1.2445,148.154,61207244
2015-10-03,NA,NA,148.154,NA
2015-10-04,NA,NA,86.354,NA
2015-10-05,312.16,1.2435,86.354,38972776
2015-10-06,310.74,1.2694,86.354,29800939
2015-10-07,313.2,1.2663,86.354,31354208
2015-10-08,314.81,1.2825,86.354,30249370
2015-10-09,313.03,1.2865,86.354,47391690
2015-10-10,NA,NA,86.354,NA
2015-10-11,NA,NA,80.571,NA
2015-10-12,313.51,1.2891,80.571,20562280
2015-10-13,311.47,1.2857,80.571,34485788
2015-10-14,308.49,1.3752,80.571,36363816
2015-10-15,315.62,1.3777,80.571,45209158
2015-10-16,316.99,1.3814,80.571,29685046
2015-10-17,NA,NA,80.571,NA
2015-10-18,NA,NA,79.823,NA
2015-10-19,316.9,1.4523,79.823,26555900
2015-10-20,318.57,1.7246,79.823,19448771
2015-10-21,316.11,1.7069,79.823,23732929
2015-10-22,321.67,1.7074,79.823,49719160
2015-10-23,324.95,1.6871,79.823,37289562
2015-10-24,NA,NA,79.823,NA
2015-10-25,NA,NA,78.248,NA
2015-10-26,323.89,1.6232,78.248,19890927
2015-10-27,321.94,1.6208,78.248,23285260
2015-10-28,329.7,1.6368,78.248,91030257
2015-10-29,328.41,1.5733,78.248,39382280
2015-10-30,323.97,1.5903,78.248,51070358
2015-10-31,NA,NA,78.248,NA
2015-11-01,NA,NA,77.076,NA
2015-11-02,329.21,1.6097,77.076,59733138
2015-11-03,329.05,1.3298,77.076,34507885
2015-11-04,327.81,1.1917,77.076,32575609
2015-11-05,329.19,1.4063,77.076,36748012
2015-11-06,332.65,1.3979,77.076,69501345
2015-11-07,NA,NA,77.076,NA
2015-11-08,NA,NA,75.561,NA
2015-11-09,328.73,1.4296,75.561,48066100
2015-11-10,330.15,1.4031,75.561,33403153
2015-11-11,329.46,1.4078,75.561,22401596
2015-11-12,324.21,1.4089,75.561,54100304
2015-11-13,321.43,1.4753,75.561,43767506
2015-11-14,NA,NA,75.561,NA
2015-11-15,NA,NA,70.594,NA
2015-11-16,325.45,1.3821,70.594,43509776
2015-11-17,324.7,1.4773,70.594,37378717
2015-11-18,330.64,1.4724,70.594,67890203
2015-11-19,331.08,1.492,70.594,28930225
2015-11-20,331.51,1.5211,70.594,35897068
2015-11-21,NA,NA,70.594,NA
2015-11-22,NA,NA,70.631,NA
2015-11-23,330.23,1.6236,70.631,25856073
2015-11-24,329.22,1.5488,70.631,29177017
2015-11-25,329.34,1.5461,70.631,19680009
2015-11-27,330.37,1.5486,70.631,18839345
2015-11-28,NA,NA,70.631,NA
2015-11-29,NA,NA,71.246,NA
2015-11-30,329.48,1.5612,71.246,24663779
2015-12-01,333.66,1.5494,71.246,31087166
2015-12-02,329.53,1.5493,71.246,35618658
2015-12-03,324.24,1.5531,71.246,48179183
2015-12-04,332.86,1.5566,71.246,42686845
2015-12-05,NA,NA,71.246,NA
2015-12-06,NA,NA,68.684,NA
2015-12-07,329.91,1.4265,68.684,25492411
