ticker,XLB US Equity,XLB US Equity,XLB US Equity,XLB US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLY US Equity,XLY US Equity,XLY US Equity,XLY US Equity
field,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.057,1.8933,56.94,16173941.0,,,,,,,,
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.057,2.0837,57.96,25157994.0,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.0837,57.96,25157994.0,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.1822,58.58,20096262.0,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.1775,58.19,17609426.0,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.1426,58.09,14577531.0,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.1373,58.48,13908648.0,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.237,2.1401,58.78,10477144.0,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,2.1401,58.78,10477144.0,,,,,,,,
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,2.4603,58.86,9118825.0,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,1.9557,58.97,11504381.0,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,1.9939,59.41,9257875.0,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,2.003,59.92,15164644.0,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.679,2.0558,59.83,8712444.0,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.076,2.0558,59.83,8712444.0,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.076,2.1526,58.85,16397885.0,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.076,1.9964,58.07,20119139.0,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.076,1.9754,57.98,16822644.0,,,,,,,,
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.076,2.1626,58.25,18256977.0,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.1626,58.25,18256977.0,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.2318,58.83,20335357.0,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.1189999999999998,58.88,18529201.0,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.1315,60.14,31755266.0,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.1914,60.51,25511179.0,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.161,2.2661,60.06,18993119.0,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,2.2661,60.06,18993119.0,,,,,,,,
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,2.3291,59.65,13700645.0,,,,,,,,
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,2.1459,59.29,18036072.0,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,2.0962,60.06,12350232.0,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,2.0314,60.18,16212082.0,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.295,1.9005999999999998,60.81,14242691.0,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,1.9005999999999998,60.81,14242691.0,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,2.0211,60.64,11462105.0,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,1.8668,60.39,23145284.0,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,1.9075,60.85,21596059.0,,,,,,,,
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,1.7532999999999999,61.24,19137840.0,,,,,,,,
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.111,2.3768000000000002,60.99,15058221.0,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,2.3768000000000002,60.99,15058221.0,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,2.3144,61.01,9887207.0,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,1.3082,60.64,12145391.0,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,1.3496000000000001,59.32,16888504.0,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,1.4346,59.4,14135667.0,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.418,1.3968,59.63,16133243.0,,,,,,,,
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.122,1.3968,59.63,16133243.0,,,,,,,,
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.122,1.397,59.48,17961489.0,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.122,1.2961,60.29,21359553.0,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.122,1.3336000000000001,60.71,15786570.0,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.122,1.4681,60.68,15946419.0,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.4681,60.68,15946419.0,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.5451000000000001,60.77,9418172.0,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.3892,60.85,17482740.0,,,,,,,,
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.4118,60.99,11486336.0,,,,,,,,
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.4683,61.01,19998068.0,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.373,1.3755,60.61,11245327.0,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.3755,60.61,11245327.0,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.3901,60.85,9345294.0,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.3115999999999999,60.5,14374603.0,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.2704,60.73,13354700.0,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.2564,61.26,14733306.0,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.211,1.268,60.37,15308265.0,,,,,,,,
2019-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.268,60.37,15308265.0,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.3044,60.24,13176460.0,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.124,59.86,16790570.0,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.1162,59.91,13560676.0,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.1461999999999999,59.76,14148321.0,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.244,1.1473,59.98,13879023.0,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1473,59.98,13879023.0,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1337,60.29,16621679.0,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1306,59.83,18995582.0,,,,,,,,
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1738,59.55,24380965.0,,,,,,,,
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1749,60.16,29493118.0,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.288,1.1674,60.15,14939274.0,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.1674,60.15,14939274.0,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.192,59.29,26576768.0,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.1669,60.03,27036103.0,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.1439,60.18,24954683.0,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.1285,60.8,17057521.0,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.031,1.1578,60.87,11813461.0,,,,,,,,
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.1578,60.87,11813461.0,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.2375,60.75,13403879.0,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.2191,60.79,17913240.0,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.2178,60.29,20290469.0,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.2478,61.07,24285172.0,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.642,1.2934,61.38,16518395.0,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.2934,61.38,16518395.0,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.4962,61.77,14234068.0,,,,,,,,
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.1942,61.67,15526521.0,,,,,,,,
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.1715,62.08,14400448.0,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.2458,62.14,14917127.0,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58,1.2378,61.48,21298197.0,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.2378,61.48,21298197.0,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.2804,62.19,12850725.0,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.2823,62.3,19225278.0,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.2769,62.13,15896520.0,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.3395000000000001,62.56,17734003.0,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.281,1.3728,62.58,12082979.0,,,,,,,,
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.149,1.3728,62.58,12082979.0,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.149,1.4307,63.69,21364845.0,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.149,1.3774,63.75,15816622.0,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.149,1.3444,63.06,29333136.0,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.149,1.4539,62.81,12663215.0,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.4539,62.81,12663215.0,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.5997,62.5,16824965.0,,,,,,,,
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.3743,62.58,19168054.0,,,,,,,,
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.3774,63.2,22688457.0,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.3679999999999999,63.34,23599650.0,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,1.4209,62.94,24999131.0,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.4209,62.94,24999131.0,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.4647000000000001,62.99,11962988.0,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.3618000000000001,63.54,17400992.0,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.3965,63.81,21937748.0,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.4243000000000001,64.11,15058725.0,,,,,,,,
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.918,1.9245,63.87,18518196.0,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.9245,63.87,18518196.0,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.8868,63.88,8815014.0,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.381,64.63,26965701.0,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.3967,64.59,16234864.0,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.4254,64.93,13403342.0,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.794,1.4498,64.7,16614848.0,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.4498,64.7,16614848.0,,,,,,,,
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.4382,64.74,10845533.0,,,,,,,,
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.3812,64.59,23809563.0,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.4689,63.73,19871548.0,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.3785,63.88,34803196.0,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.896,1.3356,64.77,18802381.0,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.3356,64.77,18802381.0,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.4178,64.52,13648836.0,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.4904,63.92,21656158.0,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.5394999999999999,64.23,9008209.0,,,,,,,,
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.5577,64.16,15612446.0,,,,,,,,
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.006,1.5943,63.92,16110856.0,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.5943,63.92,16110856.0,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.6863000000000001,63.51,10013168.0,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.6782,63.31,15905664.0,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.6898,63.45,16230696.0,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.666,63.61,13230050.0,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.053,1.6263999999999998,63.82,14552882.0,,,,,,,,
2019-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.6263999999999998,63.82,14552882.0,,,,,,,,
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.557,64.07,11480158.0,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.5124,64.34,15805857.0,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.5179,64.6,12933120.0,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.5032,64.82,11480620.0,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.834,1.5011,64.16,16925130.0,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.5011,64.16,16925130.0,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.6109,63.28,25068608.0,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.5237,63.34,19772413.0,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.5199,63.9,19680340.0,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.5657999999999999,64.25,17245867.0,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.047,1.5276999999999998,64.09,15690936.0,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.5276999999999998,64.09,15690936.0,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.5735999999999999,63.27,24342788.0,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.4236,62.62,21996855.0,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.4273,62.86,17771929.0,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.6822,62.01,22844714.0,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.598,1.7395,61.75,15971627.0,,,,,,,,
2019-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.7395,61.75,15971627.0,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.6446,61.37,9274318.0,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.5493999999999999,61.52,12668515.0,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.5514999999999999,62.43,17293102.0,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.5502,62.65,16836021.0,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.514,1.5207000000000002,62.85,9966727.0,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.5207000000000002,62.85,9966727.0,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.5112,62.98,16490830.0,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.605,62.82,18052433.0,,,,,,,,
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.6105,63.2,19679533.0,,,,,,,,
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.6080999999999999,62.98,14209045.0,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.453,1.5926,63.0,11485205.0,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.269,1.5926,63.0,11485205.0,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.269,1.615,62.79,20399303.0,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.269,1.5949,63.0,16157005.0,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.269,1.5971,63.11,12528286.0,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.269,1.5896,63.05,5121473.0,,,,,,,,
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.5896,63.05,5121473.0,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.6520000000000001,62.64,18700616.0,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.5609,62.81,12926016.0,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.5487,63.29,19597699.0,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.6135000000000002,63.4,12450190.0,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.968,1.6096,63.21,9582247.0,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.6096,63.21,9582247.0,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.6312,62.99,12025007.0,,,,,,,,
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.5609,62.98,12598784.0,,,,,,,,
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.5932,63.15,11990090.0,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.6240999999999999,62.88,24118701.0,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.745,1.6763,63.37,19334589.0,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,1.6763,63.37,19334589.0,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,1.7213,64.16,20774681.0,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,1.5417999999999998,64.37,16847277.0,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,1.5492,64.63,12808112.0,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,1.5598999999999998,64.65,16901621.0,,,,,,,,
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.346,2.4641,64.59,22971226.0,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,2.4641,64.59,22971226.0,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,2.5413,63.99,16477952.0,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,2.2485,64.08,4512821.0,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,2.2533,64.19,6658664.0,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.75,2.2361,64.38,10301681.0,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.074,2.2361,64.38,10301681.0,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.074,2.0794,64.37,11934365.0,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.074,2.0705,64.62,10808397.0,,,,,,,,
2019-01-02,,,,,57.767,1.034,41.83,4625756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,57.767,1.0507,41.13,3433651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,57.767,1.0442,42.9,2647862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,57.767,1.0442,42.9,2647862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,57.767,1.0372,43.39,4048704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,57.767,0.9465,44.12,2144764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,57.767,0.9238,44.18,1840750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,,,,,57.767,0.9426,44.27,1340450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,,,,,57.767,0.9471,44.05,1227913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,54.929,0.9471,44.05,1227913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
