"date","S5INFT","S5FINL","S5ENRS","S5HLTH","S5CONS","S5COND","S5INDU","S5UTIL","S5TELS","S5MATR"
"2006-06-12","299.93","432.45","386.24","348.36","242.57","257.54","297.31","163.97","126.26","185.12"
"2006-06-13","299.3","424.14","375.47","347.38","241.09","255.46","296.19","161.87","126.81","181.51"
"2006-06-14","302.41","421.61","384.39","348.23","242.09","256.91","298.96","160.91","127.04","184.39"
"2006-06-15","310.37","430.88","397.99","352.81","244.05","262.33","305.34","163.08","129.59","190.28"
"2006-06-16","309.03","427.91","395.61","351.8","244.24","261.35","304.77","163.02","130.08","189.07"
"2006-06-19","307.91","425.25","383.22","348.58","243.26","260.15","302.25","160.93","129.14","185.54"
"2006-06-20","307.38","426.48","380.97","347.74","245.01","259.29","302.2","161.28","129.12","186.06"
"2006-06-21","312.51","429.69","388.3","349.37","246","261.73","305.32","161.13","128.96","190.53"
"2006-06-22","308.38","428.07","389.96","347.36","245.7","259.89","303.14","160.4","128.18","189.76"
"2006-06-23","306.79","425.59","395.83","347.5","244.51","259.25","303.41","160.5","128.38","191.05"
"2006-06-26","308.03","428.92","400.35","346.84","245.89","260.74","304.38","161.24","128.16","191.7"
"2006-06-27","303.5","424.73","402.39","342.33","244.75","257.33","301.15","160.56","127.78","189.14"
"2006-06-28","305.2","426.75","410.33","343.21","245.6","257.7","302.28","161.29","128.55","189.54"
"2006-06-29","313.39","436.09","421.23","348.96","249.43","263.14","308.43","163.34","130.48","196.86"
"2006-06-30","310.42","434.13","420.35","350.69","248.12","263.41","308.1","163.8","131.25","197.79"
"2006-07-03","314.11","439.03","425.49","351.87","249.39","263.6","309.7","165.38","131.61","200.54"
"2006-07-05","308.72","435.63","427.37","350.73","247.69","261.36","307.45","164.57","130.96","197.92"
"2006-07-06","308.91","436.89","427.88","352.23","250.51","261.52","308.04","163.86","130.49","198.12"
"2006-07-07","304.95","434.99","422.51","352.71","250.13","259.6","303.48","165.03","130","196.15"
"2006-07-10","301.2","437.29","423.99","354.26","251.76","259.77","304.51","165.84","129.5","196.75"
"2006-07-11","303.03","437.81","431.51","355.23","253.23","259.67","305.19","166.93","128.73","196.51"
"2006-07-12","296.39","433.02","430.78","352.85","250.87","255.4","302.11","165.74","127.92","195.1"
"2006-07-13","291.63","426.96","427.86","350.03","249.14","251.13","296.8","165.42","125.47","189.57"
"2006-07-14","290.67","425.09","433.03","347.54","247","247.82","292.17","165.48","125.55","189.81"
"2006-07-17","291.71","425.32","421.14","348.84","247.49","249.35","291.54","165.99","126.23","187.52"
"2006-07-18","292.69","426.19","422.3","349.15","248.66","247.71","292.67","166.42","126.76","188.23"
"2006-07-19","296.3","437.69","425.33","357.67","251.29","252.67","298.56","168.63","128.89","193.3"
"2006-07-20","292.25","436.33","417.49","357.89","251.75","249.44","293.04","169.4","128.04","188.42"
"2006-07-21","288.34","433.77","411.56","358.84","250.81","247.44","290.21","169.9","127.42","185.44"
"2006-07-24","293.17","438.99","423.66","366.09","252.86","252.58","294.89","171.3","129.71","188.33"
"2006-07-25","294.84","439.99","430.21","369.23","253.9","254.97","293.87","172.06","132.78","191.04"
"2006-07-26","294.9","439.57","437.34","370.51","252.92","252.06","290.09","172.69","134.65","190.73"
"2006-07-27","293.34","437.43","435.62","369.17","251.45","251.42","289.89","171.42","136.08","186.74"
"2006-07-28","299.37","445.49","435.48","371.44","253.75","254.6","293.38","172.3","137.47","189.85"
"2006-07-31","298.7","444.15","441.21","369.62","252.59","254.48","291.74","171.69","136.79","190.88"
"2006-08-01","294.05","443.06","442.83","369.97","251.23","252.06","289.96","173.53","135.68","189.34"
"2006-08-02","296.64","443.58","443.97","372.19","253.48","254.3","291.51","173.37","138.68","192.01"
"2006-08-03","298.91","444.93","441.22","369.08","254.11","256.05","293.85","172.42","136.97","193.18"
"2006-08-04","298","446.08","438.68","369.18","254.27","256.25","293.25","172.28","136.92","192.29"
"2006-08-07","296.83","444.36","442.08","368","253.63","255.23","291.72","170.49","135.51","193.03"
"2006-08-08","296.02","442.02","440.94","368.09","254.77","252.67","289.12","171.88","135.27","191.19"
"2006-08-09","298.77","436.63","443.22","367.77","253.25","249.4","285.29","171.87","134.64","191.31"
"2006-08-10","300.5","438.92","441.07","367.86","255.81","252.81","287.42","171.78","134.58","191.7"
"2006-08-11","297.97","437.47","441.02","365.63","255.35","252.54","285.89","171.35","134.7","189.46"
"2006-08-14","301.36","437.68","434.26","366.36","256","253.26","286.88","172.08","133.89","189.06"
"2006-08-15","309.21","445.15","434.57","369.63","257.4","256.99","291.79","173.43","135.17","192.56"
"2006-08-16","315.79","447.51","430.77","372.45","257.17","259.65","298.01","171.75","134.85","195.83"
"2006-08-17","316.72","448.84","429.59","373.37","256.87","261","298.63","171.25","135.11","195"
"2006-08-18","318.7","449.46","436.03","374.1","258.59","260.6","297.78","173.25","135.57","195.09"
"2006-08-21","315.78","447.76","439.27","372.83","258.58","258.12","295.38","173.46","135.57","194.92"
"2006-08-22","315.84","447.36","441.48","373.93","258.72","257.67","295.48","174.61","135.48","195.84"
"2006-08-23","314.24","446.88","435.14","374.01","258.3","255.53","293.74","172.85","135.42","195.44"
"2006-08-24","315.5","447.95","439.97","376.71","259.14","254.31","292.19","173.39","135.62","193.77"
"2006-08-25","316.25","445.68","441.54","376.17","258.89","253.87","292.02","173.28","135.91","194.37"
"2006-08-28","319.25","448.46","435.94","378.86","260.34","256.61","293.74","174.68","137.24","194.08"
"2006-08-29","321.62","447.06","433.36","380.15","261.4","258.22","294.17","174.88","138.43","195.13"
"2006-08-30","324.5","447.23","426.43","380.14","261.92","258.47","294.53","173.5","138.63","195.04"
"2006-08-31","323.38","447.63","423.25","379.54","261.67","259.25","295.15","175.65","138.36","196.03"
"2006-09-01","324.44","448.52","427.79","381.46","263.1","261.92","296.98","175.41","139.86","198.19"
"2006-09-05","325.87","449.95","432.16","380.06","262.21","261.97","297.6","173.75","140.29","199.03"
"2006-09-06","319.95","448.43","419.3","377.81","261.67","259.38","295.45","172.84","139.42","196.85"
"2006-09-07","317.89","445.09","419.74","375.61","260.49","259.42","293.83","172.79","138.69","194.61"
"2006-09-08","321.25","447.57","411.86","378.18","262.04","262.14","294.34","173.07","138.75","195.12"
"2006-09-11","323.99","448.23","398.99","380.8","263.68","264.2","295.26","172.54","139.37","189.88"
"2006-09-12","330.09","453.67","396.44","385.2","264.04","270.55","298.07","171.39","140.88","191.95"
"2006-09-13","330.12","456.77","403.15","384.34","261.9","271.39","301.13","171.88","141.07","193.53"
"2006-09-14","330.95","457.25","396.31","383.94","262.68","271.09","300.04","170.91","142.24","192.6"
"2006-09-15","332.12","459.48","396.31","384.7","263.01","271.91","301.19","171.35","141.57","193.13"
"2006-09-18","332.2","458.59","406.44","384.31","261.97","270.47","301.82","170.54","140.53","195.25"
"2006-09-19","329.78","459.32","399.78","384.77","262.78","270.91","300.89","171.18","140.63","193.03"
"2006-09-20","335.21","462.6","390.39","386.9","264.22","273.32","302.27","170.83","142.88","194.08"
"2006-09-21","331.7","460.26","396.08","384.33","261.92","271.37","298.53","170.4","143.27","192.77"
"2006-09-22","329.36","460.15","394.27","381.89","261.95","271.07","297.77","170.21","144.73","192.39"
"2006-09-25","334.68","464.82","394.87","383.37","260.17","275.77","301.22","172.6","146.63","193.51"
"2006-09-26","337.26","466.96","403.41","383.65","261.13","277.79","305.68","172.58","146.78","197.07"
"2006-09-27","335.97","465.31","409.58","384.28","262.4","277.27","306.16","174.69","143.38","196.45"
"2006-09-28","338.07","466.71","409.82","384.34","262.03","277.29","307.64","174.09","142.76","197.07"
"2006-09-29","336.28","465.83","411.38","384.92","260.75","275.84","306.29","172.33","143.89","195.56"
"2006-10-02","334.67","464.18","407.18","382.69","259.23","276.04","307.34","173.49","142.77","195.43"
"2006-10-03","335.35","469.03","393.86","384.07","259.62","278.93","309.28","174.32","144.1","193.19"
"2006-10-04","341.92","474.33","399.94","386.76","262.11","282.97","313","175.06","145.52","193.51"
"2006-10-05","341.73","474.48","405.56","386.87","261.58","283.98","315.83","174.48","143.21","196.46"
"2006-10-06","341.1","472.58","406.16","385.85","260.22","283.16","314.41","173.29","143.5","197.46"
"2006-10-09","342.33","473.95","400.95","384.53","260.35","285.37","314.6","173.36","143.65","199.14"
"2006-10-10","342.47","474","406.73","383.27","259.5","286.6","315.49","174.51","144.72","199.97"
"2006-10-11","342.31","472.67","401.46","382.94","260.06","286.02","314.61","174.89","144.51","198.06"
"2006-10-12","347.66","475.16","408.84","385.44","260.37","289.84","317.35","175.3","146.92","200.49"
"2006-10-13","350.33","476.3","414.44","383.91","259.88","288.84","316.97","175.18","146.87","202.32"
"2006-10-16","350.65","475.2","423.39","384.29","260.13","289.11","318.74","175.86","145.23","203.86"
"2006-10-17","347.39","474.45","420.58","385.37","259.35","287.62","316.8","177.09","144.72","202.37"
"2006-10-18","346.04","475.53","417.76","389.93","260.54","288.35","316.09","178.87","144.45","201.92"
"2006-10-19","346.21","471.96","425.35","390.12","261.17","287.67","315.4","179.66","146.48","203.2"
"2006-10-20","347.83","472.07","421.35","392.61","262.37","287.56","313.85","180.75","149.04","202.15"
"2006-10-23","350.39","475.17","422.13","393.33","265.15","290.95","315.43","181.36","149.74","203.08"
"2006-10-24","347.65","474.88","428.37","392.14","264.4","292.16","315.76","181.16","149.71","205.59"
"2006-10-25","350.36","476.3","435.84","390.39","266.18","291.35","315.55","182.8","149.99","205.05"
"2006-10-26","351.65","480.21","435.72","391.48","267.43","295.29","315.51","182.17","151.77","206.05"
"2006-10-27","346.14","475.6","431.89","389.78","266.3","292.61","312.84","181.19","151.36","206"
"2006-10-30","348.87","476.99","425.56","387.93","265.86","294.33","314.23","181.24","149.34","206.74"
"2006-10-31","350.12","476.38","429.74","386.53","265.52","293.58","313.29","181.5","148.87","207.05"
"2006-11-01","346.97","472.21","426.23","383.74","263.7","291.17","311.36","182.83","147.95","205.38"
"2006-11-02","346.84","471.38","427.02","385.53","263.19","290.76","310.42","181.44","148.66","206.16"
"2006-11-03","345.3","470.12","435.01","383.6","261.57","288.73","309.63","180.09","147.92","205.43"
"2006-11-06","350.1","476.39","439.53","388.47","262.9","292.66","313.07","179.38","149.57","207.9"
"2006-11-07","351.32","477.43","435.84","390.97","262.96","293.07","316.12","178.96","150.18","207.41"
"2006-11-08","351.89","478.85","443.56","385.05","263.83","294.43","316.82","180.54","150.18","207.74"
"2006-11-09","353.42","475.84","447.04","375.36","261.97","293.23","314.29","180.64","147.63","209.59"
"2006-11-10","354.63","478.64","442.98","376.46","262.05","294.34","315.44","181.82","146.57","208"
"2006-11-13","357.82","479.32","443.15","376.97","260.89","294.55","317.26","181.81","147.1","209.59"
"2006-11-14","361.77","481.83","444.52","379.86","262.36","297.78","318.67","182.24","147.2","209.5"
"2006-11-15","362.37","481.75","447.98","381.79","263.03","298.62","321.04","181.39","145.31","210.02"
"2006-11-16","364.55","484.78","435.33","383.63","264.88","300.75","323.1","181.95","145.45","209.24"
"2006-11-17","363.95","483.76","439.13","384.9","265.44","300.02","323.43","182.18","147.41","209.11"
"2006-11-20","364.57","485.12","437.21","383.51","264.96","299.45","322.19","181.73","147.1","212"
"2006-11-21","364.63","484.53","445.23","382.98","264.1","299.84","323.52","181.88","146.32","213.18"
"2006-11-22","367.73","485.06","442.73","383.89","264.86","300.5","324.02","182.36","145.77","215.89"
"2006-11-24","366.68","483.37","440.86","381.56","263.92","298.85","322.68","182.63","145.71","216.05"
"2006-11-27","357.67","475.52","439.49","379.1","260.8","294.61","318.47","181","144.6","212.78"
"2006-11-28","359.3","475.86","447.8","380.6","261.98","294.06","317.62","182.08","145.08","213.03"
"2006-11-29","361.15","478.67","460.59","382.98","263.58","296.42","320.05","184.39","147.35","215.26"
"2006-11-30","361.19","477.46","464.36","384.43","262.66","296.5","320.01","184.9","148.38","215.61"
"2006-12-01","357.79","475.4","466.54","384.89","261.96","296.09","318.55","185.53","148.15","214.2"
"2006-12-04","362.71","481.31","467.03","383.01","265.26","299.52","321.74","187.31","149.44","217.38"
"2006-12-05","363.27","483.5","468.58","384.27","267.05","301.99","322.6","187.72","149.89","217.94"
"2006-12-06","361.38","484.57","465.02","384.76","267.32","301.7","321.86","186.59","150.45","217.76"
"2006-12-07","357.97","482.91","462.69","383.74","267.06","300.15","321.33","185.75","150.07","218.63"
"2006-12-08","359.2","484.35","462.11","384.61","267.34","300.87","321.21","185.38","150.88","219.09"
"2006-12-11","360","487.42","461.52","385.01","267.31","302.06","320.62","186.19","151.96","218.62"
"2006-12-12","358.32","487.48","462.72","384.89","267.18","300.49","320.5","187.06","153","216.07"
"2006-12-13","358.56","487.88","467.58","384.5","266.78","301.47","319.13","187.81","152.97","216.61"
"2006-12-14","362.35","491.55","476.03","386.65","267.86","304.76","322.12","188.34","153.05","218.38"
"2006-12-15","362.79","493.54","470.36","388.1","268.45","303.52","324.29","187.96","153.69","220.25"
"2006-12-18","360.4","495.8","457.76","388.19","268.46","303.22","325.11","186.53","153.01","218.04"
"2006-12-19","359.33","495.33","464.83","390.32","268.88","303.51","325.79","187.55","152.02","219.55"
"2006-12-20","358.98","496.06","459.17","390.38","268.36","303.25","326.3","186.89","151.8","218.63"
"2006-12-21","356.43","494.57","456.56","389.61","268.49","302.23","324.65","186.49","152.65","215.8"
"2006-12-22","353.39","492.58","452.91","387.26","267.62","301.74","322.45","186.07","151.98","214.52"
"2006-12-26","355.32","495.98","453.71","387.9","268.58","302.45","323.78","187.05","152.54","216.52"
"2006-12-27","357.85","499.87","458.89","389.83","269.45","304.74","325.66","187.57","154.14","218.51"
"2006-12-28","357","498.32","459.85","390","269.6","304.09","324.42","186.89","154.66","217.87"
"2006-12-29","356.28","495.31","455.53","388.74","268.41","302.92","322.63","186.6","155.15","216.56"
"2007-01-03","357.42","496.63","438.8","388.98","269.89","303.84","324.43","187.38","154.53","215.57"
"2007-01-04","363.79","495.86","430.28","392.89","270.38","304.09","323.49","186.79","154.25","213.83"
"2007-01-05","361.49","491.76","433.57","390.89","268.66","301.71","321.58","183.44","151.96","212.61"
"2007-01-08","362.35","493.66","433.45","391.55","269.41","302.31","323.04","183.01","151.53","212.82"
"2007-01-09","364.08","492.86","428.78","390.94","269.75","303.87","323.24","183.23","149.59","212.75"
"2007-01-10","366.49","494.23","421.8","391.42","271.28","305.52","323.94","183.67","150.01","213.94"
"2007-01-11","369.55","496.71","418.58","395.67","272.94","308.98","326.78","183.46","151.18","216.43"
"2007-01-12","371.38","497.79","429.37","397.24","272.72","309.89","327.68","182.1","151.74","218.86"
"2007-01-16","370.1","499.08","424.61","398.55","273.49","310.93","329.67","182.75","151.42","219.5"
"2007-01-17","365.34","497.81","429.75","400.91","273.47","310.97","329.46","182.89","150.51","219.97"
"2007-01-18","358.84","496.3","426.58","402.05","273.39","312.8","328.99","182.62","152.78","218.92"
"2007-01-19","358.76","497.41","437.17","402.42","273.63","312.81","327.06","183.37","152.69","222.25"
"2007-01-22","355.62","497","434.67","399.59","273.09","311.03","323.54","183.06","152.56","220.02"
"2007-01-23","354.67","496.94","445.23","397.96","273.5","311.65","326.55","183.88","153.75","222.75"
"2007-01-24","360.87","501.55","447.53","401.24","274.23","312.82","326.8","185.24","158.1","225.4"
"2007-01-25","357.21","494.85","438.4","399.04","272.36","307.85","323.43","184.1","156.8","224.16"
