"date","PX_LAST","PE_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"2013-09-16","152.97","16.8902","1.3072","11.27","   5.13","28.11"," 5.9206"
"2013-09-17","153.74","16.9809","1.3142","11.21","   5.13","28.11"," 5.8890"
"2013-09-18","154.42","17.0583","1.3202","11.16","   5.13","28.11"," 5.8623"
"2013-09-19","153.95","16.9948","1.3153","11.20","   5.13","28.11"," 5.8842"
"2013-09-20","151.77","16.7482","1.2962","11.37","   5.13","28.11"," 5.9708"
"2013-09-23","151.86","16.7741","1.2960","11.37","   5.13","28.10"," 5.9616"
"2013-09-24","150.69","16.6417","1.2857","11.46","   5.13","28.10"," 6.0090"
"2013-09-25","150.30","16.5805","1.2810","11.50","   5.18","28.10"," 6.0312"
"2013-09-26","151.66","16.7175","1.2916","11.40","   5.18","28.10"," 5.9818"
"2013-09-27","150.19","16.5495","1.2786","11.52","   5.18","28.10"," 6.0425"
"2013-09-30","149.30","15.6937","1.2498","11.18","   5.18","33.64"," 6.3720"
"2013-10-01","150.26","15.8132","1.2594","11.09","   5.18","33.64"," 6.3238"
"2013-10-02","149.68","15.7559","1.2548","11.13","   5.18","33.64"," 6.3468"
"2013-10-03","149.07","15.6941","1.2499","11.18","   5.18","33.64"," 6.3718"
"2013-10-04","149.38","15.7347","1.2531","11.15","   5.18","33.64"," 6.3554"
"2013-10-07","150.30","15.8288","1.2606","11.08","   5.18","33.64"," 6.3176"
"2013-10-08","146.71","15.4418","1.2298","11.36","   5.17","33.64"," 6.4759"
"2013-10-09","148.56","15.6460","1.2460","11.21","   5.16","33.64"," 6.3914"
"2013-10-10","150.63","15.8723","1.2641","11.05","   5.14","33.64"," 6.3003"
"2013-10-11","151.11","15.9184","1.2677","11.02","   5.15","33.64"," 6.2821"
"2013-10-14","150.09","15.7969","1.2581","11.11","   5.16","33.64"," 6.3304"
"2013-10-15","149.00","15.6740","1.2483","11.19","   5.16","33.64"," 6.3800"
"2013-10-16","151.59","15.9328","1.2689","11.01","   5.16","33.64"," 6.2763"
"2013-10-17","154.48","16.2214","1.2919","10.82","   5.37","33.64"," 6.1647"
"2013-10-18","156.00","16.4027","1.3063","10.70","   5.32","33.64"," 6.0965"
"2013-10-21","157.82","16.6236","1.3239","10.55","   5.32","33.64"," 6.0155"
"2013-10-22","158.65","16.7135","1.3311","10.50","   5.31","33.64"," 5.9832"
"2013-10-23","158.23","16.6783","1.3283","10.52","   5.31","33.64"," 5.9958"
"2013-10-24","156.67","16.4637","1.3112","10.66","   5.34","33.64"," 6.0740"
"2013-10-25","158.21","16.6441","1.3255","10.54","   5.34","33.64"," 6.0081"
"2013-10-28","158.91","16.7264","1.3321","10.49","   5.33","33.64"," 5.9786"
"2013-10-29","161.21","16.9750","1.3519","10.33","   5.33","33.64"," 5.8910"
"2013-10-30","160.40","16.8850","1.3447","10.39","   5.34","33.64"," 5.9224"
"2013-10-31","160.27","16.8772","1.3441","10.39","   5.33","33.64"," 5.9252"
"2013-11-01","160.14","16.8753","1.3439","10.40","   5.33","33.64"," 5.9258"
"2013-11-04","161.37","17.0129","1.3549","10.31","   5.33","33.64"," 5.8779"
"2013-11-05","158.25","16.6481","1.3258","10.54","   5.33","33.64"," 6.0067"
"2013-11-06","159.76","16.8156","1.3392","10.43","   5.33","33.64"," 5.9469"
"2013-11-07","156.91","16.5089","1.3148","10.63","   6.70","33.64"," 6.0574"
"2013-11-08","156.84","16.5137","1.3151","10.62","   6.69","33.64"," 6.0556"
"2013-11-11","156.34","16.4561","1.3106","10.66","   6.69","33.64"," 6.0768"
"2013-11-12","156.82","16.5150","1.3152","10.62","   6.69","33.64"," 6.0551"
"2013-11-13","156.52","16.4764","1.3122","10.65","   6.70","33.64"," 6.0693"
"2013-11-14","157.26","16.5465","1.3178","10.60","   6.71","33.64"," 6.0436"
"2013-11-15","158.06","16.6275","1.3242","10.55","   6.70","33.64"," 6.0141"
"2013-11-18","159.02","16.7320","1.3325","10.49","   6.70","33.64"," 5.9766"
"2013-11-19","159.20","16.7644","1.3351","10.46","   6.70","33.64"," 5.9650"
"2013-11-20","157.83","16.6210","1.3237","10.56","   6.70","33.64"," 6.0165"
"2013-11-21","157.34","16.5717","1.3198","10.59","   6.70","33.64"," 6.0344"
"2013-11-22","157.23","16.5629","1.3191","10.59","   5.48","33.64"," 6.0376"
"2013-11-25","156.80","16.5194","1.3156","10.62","   5.48","33.64"," 6.0535"
"2013-11-26","156.73","16.5006","1.3141","10.63","   5.48","33.64"," 6.0604"
"2013-11-27","156.91","16.5214","1.3158","10.62","   5.48","33.64"," 6.0527"
"2013-11-29","156.05","16.4296","1.3084","10.68","   5.48","33.64"," 6.0866"
"2013-12-02","154.72","16.2683","1.2956","10.78","   5.48","33.64"," 6.1469"
"2013-12-03","155.05","16.3030","1.2984","10.76","   5.48","33.64"," 6.1338"
"2013-12-04","154.53","16.2544","1.2945","10.79","   5.46","33.64"," 6.1522"
"2013-12-05","153.05","16.0873","1.2812","10.91","   5.47","33.64"," 6.2161"
"2013-12-06","154.60","16.2488","1.2940","10.80","   5.48","33.64"," 6.1543"
"2013-12-09","155.16","16.3127","1.2991","10.75","   5.48","33.64"," 6.1302"
"2013-12-10","153.91","16.1740","1.2881","10.85","   5.48","33.64"," 6.1828"
"2013-12-11","151.88","15.9619","1.2712","10.99","   5.48","33.64"," 6.2649"
"2013-12-12","151.32","15.9002","1.2663","11.03","   5.47","33.64"," 6.2892"
"2013-12-13","150.85","15.8495","1.2622","11.07","   5.47","33.64"," 6.3094"
"2013-12-16","151.80","15.9827","1.2729","10.98","   5.47","33.64"," 6.2568"
"2013-12-17","150.56","15.8517","1.2624","11.07","   3.99","33.64"," 6.3085"
"2013-12-18","152.94","16.1105","1.2830","10.89","   3.92","33.64"," 6.2071"
"2013-12-19","153.04","16.1096","1.2830","10.89","   3.94","33.64"," 6.2075"
"2013-12-20","152.10","16.0193","1.2758","10.95","   3.93","33.64"," 6.2425"
"2013-12-23","153.65","16.2006","1.2890","10.84","   3.94","33.66"," 6.1726"
"2013-12-24","154.82","16.3279","1.2991","10.76","   3.94","33.66"," 6.1245"
"2013-12-26","155.57","16.4106","1.3057","10.70","   3.94","33.66"," 6.0936"
"2013-12-27","155.57","16.4105","1.3057","10.70","   3.95","33.66"," 6.0937"
"2013-12-30","155.64","16.4083","1.3055","10.71","   3.96","33.66"," 6.0945"
"2013-12-31","155.52","15.1998","1.2855","11.23","   3.96","32.55"," 6.5790"
"2014-01-02","154.62","15.1316","1.2798","11.28","   3.96","32.55"," 6.6087"
"2014-01-03","153.55","15.0254","1.2708","11.36","   3.95","32.55"," 6.6554"
"2014-01-06","154.25","15.0981","1.2769","11.30","   3.95","32.55"," 6.6234"
"2014-01-07","155.09","15.1644","1.2825","11.25","   3.97","32.55"," 6.5944"
"2014-01-08","152.48","14.9023","1.2604","11.45","   3.95","32.55"," 6.7104"
"2014-01-09","149.60","14.6049","1.2352","11.69","   3.94","32.55"," 6.8470"
"2014-01-10","150.18","14.6644","1.2403","11.64","   3.94","32.55"," 6.8192"
"2014-01-13","148.53","14.4955","1.2260","11.77","   4.23","32.55"," 6.8987"
"2014-01-14","149.15","14.5416","1.2299","11.74","   4.25","32.55"," 6.8768"
"2014-01-15","151.35","14.7518","1.2476","11.57","   4.28","32.55"," 6.7788"
"2014-01-16","151.96","14.8236","1.2537","11.51","   4.29","32.55"," 6.7460"
"2014-01-17","151.14","14.7308","1.2459","11.59","   4.30","32.55"," 6.7885"
"2014-01-21","150.06","14.6156","1.2361","11.68","   4.12","32.55"," 6.8420"
"2014-01-22","148.96","14.5094","1.2271","11.76","   4.13","32.55"," 6.8921"
"2014-01-23","150.48","14.6764","1.2413","11.63","   4.14","32.55"," 6.8137"
"2014-01-24","149.00","14.5480","1.2304","11.73","   4.14","32.55"," 6.8738"
"2014-01-27","149.20","14.5765","1.2328","11.71","   4.14","32.55"," 6.8604"
"2014-01-28","149.22","14.5763","1.2328","11.71","   4.14","32.55"," 6.8605"
"2014-01-29","148.56","14.5149","1.2276","11.76","   4.15","32.55"," 6.8895"
"2014-01-30","148.85","14.5316","1.2290","11.74","   4.13","32.55"," 6.8816"
"2014-01-31","149.05","14.5591","1.2313","11.72","   4.12","32.55"," 6.8686"
"2014-02-03","143.56","14.0140","1.1852","12.18","   4.11","32.55"," 7.1357"
"2014-02-04","145.19","14.1827","1.1995","12.03","   4.12","32.55"," 7.0509"
"2014-02-05","144.27","14.0859","1.1913","12.12","   4.11","32.55"," 7.0993"
"2014-02-06","144.36","14.0751","1.1904","12.13","   4.11","32.55"," 7.1047"
"2014-02-07","145.40","14.1690","1.1984","12.04","   4.10","32.55"," 7.0577"
"2014-02-10","145.96","14.2156","1.2023","12.01","   4.10","32.55"," 7.0345"
"2014-02-11","147.78","14.3925","1.2173","11.86","   4.08","32.55"," 6.9481"
"2014-02-12","148.15","14.4336","1.2207","11.82","   4.07","32.55"," 6.9283"
"2014-02-13","149.61","14.5661","1.2319","11.72","  48.46","32.55"," 6.8652"
"2014-02-14","148.00","14.3911","1.2171","11.86","  51.30","32.55"," 6.9487"
"2014-02-18","146.65","14.2589","1.2060","11.97","  60.74","32.55"," 7.0131"
"2014-02-19","147.36","14.3316","1.2121","11.91","  57.14","32.55"," 6.9776"
"2014-02-20","150.28","14.6111","1.2357","11.68","  51.60","32.55"," 6.8441"
"2014-02-21","148.19","14.4130","1.2190","11.84","  57.74","32.55"," 6.9382"
"2014-02-24","146.26","14.2136","1.2021","12.01","  65.33","32.55"," 7.0355"
"2014-02-25","145.91","14.4604","1.1828","12.75","  25.65","32.80"," 6.9155"
"2014-02-26","145.48","14.4220","1.1796","12.79","  24.94","32.80"," 6.9339"
"2014-02-27","147.88","14.6532","1.1986","12.59","  24.38","32.80"," 6.8245"
"2014-02-28","147.50","14.6076","1.1948","12.63","  17.93","32.80"," 6.8457"
"2014-03-03","146.90","14.5482","1.1900","12.68","  17.92","32.80"," 6.8737"
"2014-03-04","148.53","14.7096","1.2032","12.54","  17.95","32.80"," 6.7983"
"2014-03-05","147.72","14.6294","1.1966","12.61","  18.75","32.80"," 6.8355"
"2014-03-06","148.14","14.6710","1.2000","12.57","  36.38","32.80"," 6.8162"
"2014-03-07","148.09","14.6661","1.1996","12.57","  37.23","32.80"," 6.8185"
"2014-03-10","147.68","14.6254","1.1963","12.61","  34.65","32.80"," 6.8374"
"2014-03-11","146.63","14.5215","1.1878","12.70","  35.24","32.80"," 6.8864"
"2014-03-12","146.35","14.4937","1.1855","12.72","  35.48","32.80"," 6.8995"
"2014-03-13","145.80","14.4393","1.1811","12.77","  35.09","32.80"," 6.9256"
"2014-03-14","146.23","14.4818","1.1845","12.73","  35.42","32.80"," 6.9052"
"2014-03-17","147.45","14.6027","1.1944","12.63","  35.11","32.80"," 6.8481"
"2014-03-18","148.43","14.6997","1.2024","12.55","  37.36","32.80"," 6.8028"
"2014-03-19","147.82","14.6393","1.1974","12.60","  37.07","32.80"," 6.8309"
"2014-03-20","151.48","15.0018","1.2271","12.29","  33.17","32.80"," 6.6659"
"2014-03-21","151.44","14.9978","1.2267","12.30","  33.07","32.80"," 6.6676"
"2014-03-24","151.95","15.0569","1.2301","12.28","  30.97","32.82"," 6.6415"
"2014-03-25","152.87","15.1480","1.2376","12.21","  31.78","32.82"," 6.6015"
"2014-03-26","152.42","15.1034","1.2339","12.24","  34.18","32.82"," 6.6210"
"2014-03-27","154.20","15.2798","1.2483","12.10","  33.32","32.82"," 6.5446"
"2014-03-28","154.08","15.2679","1.2474","12.11","  34.05","32.82"," 6.5497"
"2014-03-31","154.39","14.8202","1.2585","11.46","  34.54","39.50"," 6.7475"
"2014-04-01","154.78","14.8576","1.2616","11.43","  35.71","39.50"," 6.7305"
"2014-04-02","155.51","14.9277","1.2676","11.38","  35.59","39.50"," 6.6990"
"2014-04-03","156.57","15.0295","1.2762","11.30","  35.86","39.50"," 6.6536"
"2014-04-04","156.28","15.0016","1.2739","11.32","  37.55","39.50"," 6.6659"
"2014-04-07","156.23","14.9968","1.2735","11.32","  37.19","39.50"," 6.6681"
"2014-04-08","156.04","14.9786","1.2719","11.34","  40.20","39.50"," 6.6762"
"2014-04-09","154.93","14.8720","1.2629","11.42","  41.00","39.50"," 6.7240"
"2014-04-10","154.47","14.8279","1.2591","11.45","  39.32","39.50"," 6.7441"
"2014-04-11","153.93","14.7760","1.2547","11.49","  39.32","39.50"," 6.7677"
"2014-04-14","154.76","14.8557","1.2615","11.43","   4.93","39.50"," 6.7314"
"2014-04-15","154.94","14.8730","1.2629","11.42","   4.93","39.50"," 6.7236"
"2014-04-16","156.31","15.0045","1.2741","11.32","   4.92","39.50"," 6.6647"
"2014-04-17","156.89","15.0602","1.2788","11.28","   4.93","39.50"," 6.6400"
"2014-04-21","157.56","15.1245","1.2843","11.23","   4.93","39.50"," 6.6118"
"2014-04-22","157.90","15.1571","1.2871","11.20","   4.93","39.50"," 6.5976"
"2014-04-23","154.51","14.8317","1.2594","11.45","   4.92","39.50"," 6.7423"
"2014-04-24","151.85","14.5764","1.2378","11.65","   4.91","39.50"," 6.8604"
"2014-04-25","151.27","14.5207","1.2330","11.69","   4.91","39.50"," 6.8867"
"2014-04-28","153.46","14.7309","1.2509","11.53","   4.92","39.50"," 6.7884"
"2014-04-29","154.49","14.8298","1.2593","11.45","   5.30","39.50"," 6.7432"
"2014-04-30","155.04","14.8826","1.2638","11.41","   5.30","39.50"," 6.7193"
"2014-05-01","155.60","14.9363","1.2683","11.37","   5.31","39.50"," 6.6951"
"2014-05-02","155.51","14.9277","1.2676","11.38","   5.45","39.50"," 6.6990"
"2014-05-05","156.20","14.9939","1.2732","11.32","   5.46","39.50"," 6.6694"
"2014-05-06","155.69","14.9450","1.2691","11.36","   5.46","39.50"," 6.6912"
"2014-05-07","157.22","15.0919","1.2815","11.25","   5.61","39.50"," 6.6261"
"2014-05-08","159.59","15.3194","1.3008","11.08","   5.57","39.50"," 6.5277"
"2014-05-09","159.66","15.3261","1.3014","11.08","   5.58","39.50"," 6.5248"
"2014-05-12","159.42","15.3030","1.2995","11.10","   5.56","39.50"," 6.5347"
"2014-05-13","158.29","15.1946","1.2902","11.18","   5.56","39.50"," 6.5813"
"2014-05-14","159.09","15.2714","1.2968","11.12","   5.55","39.50"," 6.5482"
"2014-05-15","159.32","15.2934","1.2986","11.10","   5.81","39.50"," 6.5388"
"2014-05-16","161.51","15.5037","1.3165","10.95","   5.81","39.50"," 6.4501"
"2014-05-19","160.92","15.4470","1.3117","10.99","   5.78","39.50"," 6.4737"
"2014-05-20","158.25","15.1907","1.2899","11.18","   5.73","39.50"," 6.5830"
"2014-05-21","158.39","15.2042","1.2911","11.17","  22.76","39.50"," 6.5771"
"2014-05-22","159.15","15.2771","1.2973","11.12","  22.64","39.50"," 6.5457"
"2014-05-23","159.53","15.3136","1.3004","11.09","  22.68","39.50"," 6.5301"
"2014-05-27","159.14","15.2762","1.2972","11.12","  21.38","39.50"," 6.5461"
"2014-05-28","159.81","15.3405","1.3026","11.07","  21.97","39.50"," 6.5187"
"2014-05-29","159.78","15.3376","1.3024","11.07","  21.79","39.50"," 6.5199"
"2014-05-30","160.29","15.3865","1.3065","11.04","  21.57","39.50"," 6.4992"
"2014-06-02","160.34","15.3913","1.3070","11.03","  21.51","39.50"," 6.4972"
"2014-06-03","158.81","15.2445","1.2945","11.14","  24.99","39.50"," 6.5598"
"2014-06-04","158.33","15.1984","1.2906","11.17","  22.88","39.50"," 6.5796"
"2014-06-05","158.39","15.2042","1.2911","11.17","  21.75","39.50"," 6.5771"
"2014-06-06","158.39","15.2042","1.2911","11.17","  21.45","39.50"," 6.5771"
"2014-06-09","158.55","15.2195","1.2924","11.16","  21.38","39.50"," 6.5705"
"2014-06-10","158.36","15.2013","1.2908","11.17","  21.76","39.50"," 6.5784"
"2014-06-11","157.71","15.1389","1.2855","11.22","  21.32","39.50"," 6.6055"
"2014-06-12","157.26","15.0957","1.2818","11.25","  21.42","39.50"," 6.6244"
"2014-06-13","158.05","15.1715","1.2883","11.19","  21.96","39.50"," 6.5913"
"2014-06-16","158.23","15.1888","1.2898","11.18","  22.15","39.50"," 6.5838"
"2014-06-17","158.07","15.1734","1.2885","11.19","  21.65","39.50"," 6.5905"
"2014-06-18","158.84","15.2474","1.2947","11.14","  21.83","39.50"," 6.5585"
"2014-06-19","159.33","15.2944","1.2987","11.10","  22.16","39.50"," 6.5383"
"2014-06-20","159.15","15.2771","1.2973","11.12","  21.49","39.50"," 6.5457"
"2014-06-23","159.68","15.3305","1.3014","11.08","  21.17","39.53"," 6.5229"
"2014-06-24","158.67","15.2335","1.2931","11.15","  20.98","39.53"," 6.5645"
"2014-06-25","158.77","15.2431","1.2940","11.15","  20.67","39.53"," 6.5603"
"2014-06-26","158.42","15.2095","1.2911","11.17","  20.60","39.53"," 6.5748"
"2014-06-27","158.81","15.2470","1.2943","11.15","  20.07","39.53"," 6.5587"
"2014-06-30","158.25","14.9509","1.3302"," 9.53","  20.76","38.77"," 6.6885"
"2014-07-01","159.20","15.0407","1.3382"," 9.47","  20.61","38.77"," 6.6486"
"2014-07-02","159.94","15.1106","1.3444"," 9.43","  19.93","38.77"," 6.6179"
"2014-07-03","160.40","15.1541","1.3483"," 9.40","  20.02","38.77"," 6.5989"
"2014-07-07","160.83","15.1947","1.3519"," 9.38","  19.95","38.77"," 6.5812"
"2014-07-08","158.43","14.9679","1.3317"," 9.52","  21.10","38.77"," 6.6809"
"2014-07-09","158.86","15.0086","1.3353"," 9.49","  21.07","38.77"," 6.6629"
"2014-07-10","160.14","15.1295","1.3461"," 9.42","  21.41","38.77"," 6.6096"
"2014-07-11","161.35","15.2438","1.3563"," 9.35","  21.06","38.77"," 6.5600"
"2014-07-14","161.89","15.2948","1.3608"," 9.32","  21.06","38.77"," 6.5382"
"2014-07-15","162.94","15.3940","1.3696"," 9.26","  20.87","38.77"," 6.4960"
"2014-07-16","163.82","15.4772","1.3770"," 9.21","  20.76","38.77"," 6.4611"
"2014-07-17","161.85","15.2911","1.3605"," 9.32","  20.84","38.77"," 6.5398"
"2014-07-18","162.89","15.3893","1.3692"," 9.26","  20.85","38.77"," 6.4980"
"2014-07-21","162.42","15.3449","1.3652"," 9.29","  21.16","38.77"," 6.5168"
"2014-07-22","162.95","15.3950","1.3697"," 9.26","   9.93","38.77"," 6.4956"
"2014-07-23","162.75","15.3761","1.3680"," 9.27","  10.25","38.77"," 6.5036"
"2014-07-24","162.31","15.3345","1.3643"," 9.29","  10.21","38.77"," 6.5212"
"2014-07-25","162.71","15.3723","1.3677"," 9.27","  10.15","38.77"," 6.5052"
"2014-07-28","163.46","15.4432","1.3740"," 9.23","  10.13","38.77"," 6.4754"
"2014-07-29","167.01","15.7786","1.4038"," 9.03","  10.74","38.77"," 6.3377"
"2014-07-30","166.04","15.6869","1.3957"," 9.08","  10.69","38.77"," 6.3747"
"2014-07-31","162.31","15.3345","1.3643"," 9.29","  10.89","38.77"," 6.5212"
"2014-08-01","160.80","15.1919","1.3516"," 9.38","  10.98","38.77"," 6.5825"
"2014-08-04","161.77","15.2835","1.3598"," 9.32","  11.02","38.77"," 6.5430"
"2014-08-05","160.31","15.1456","1.3475"," 9.41","  11.12","38.77"," 6.6026"
"2014-08-06","158.24","14.9500","1.3301"," 9.53","  11.15","38.77"," 6.6890"
"2014-08-07","156.65","14.7998","1.3167"," 9.63","  18.60","38.77"," 6.7569"
"2014-08-08","157.42","14.8725","1.3232"," 9.58","  19.63","38.77"," 6.7238"
"2014-08-11","157.53","14.8829","1.3241"," 9.57","  20.25","38.77"," 6.7191"
"2014-08-12","158.24","14.9500","1.3301"," 9.53","  20.74","38.77"," 6.6890"
"2014-08-13","158.41","14.9661","1.3315"," 9.52","  20.20","38.77"," 6.6818"
"2014-08-14","158.98","15.0199","1.3363"," 9.49","  20.11","38.77"," 6.6578"
"2014-08-15","158.31","14.9566","1.3307"," 9.53","  20.19","38.77"," 6.6860"
"2014-08-18","158.13","14.9396","1.3292"," 9.54","  20.28","38.77"," 6.6936"
"2014-08-19","157.72","14.9009","1.3257"," 9.56","  20.78","38.77"," 6.7110"
"2014-08-20","158.03","14.9302","1.3283"," 9.54","  20.78","38.77"," 6.6979"
"2014-08-21","158.35","14.9604","1.3310"," 9.52","  20.81","38.77"," 6.6843"
"2014-08-22","157.72","14.9009","1.3257"," 9.56","  20.96","38.77"," 6.7110"
"2014-08-25","158.67","14.9906","1.3337"," 9.51","  21.25","38.77"," 6.6708"
"2014-08-26","158.75","14.9982","1.3344"," 9.50","  15.64","38.77"," 6.6675"
"2014-08-27","159.46","15.0653","1.3404"," 9.46","  15.16","38.77"," 6.6378"
"2014-08-28","159.46","15.0653","1.3404"," 9.46","  15.25","38.77"," 6.6378"
"2014-08-29","160.57","15.1701","1.3497"," 9.39","  15.10","38.77"," 6.5919"
"2014-09-02","160.16","15.1314","1.3463"," 9.42","  15.05","38.77"," 6.6088"
"2014-09-03","160.61","15.1739","1.3500"," 9.39","  15.11","38.77"," 6.5903"
"2014-09-04","160.29","15.1437","1.3473"," 9.41","  15.23","38.77"," 6.6034"
"2014-09-05","161.18","15.2278","1.3548"," 9.36","  17.55","38.77"," 6.5670"
"2014-09-08","160.13","15.1286","1.3460"," 9.42","  16.91","38.77"," 6.6100"
"2014-09-09","158.29","14.9547","1.3305"," 9.53","  16.83","38.77"," 6.6869"
"2014-09-10","157.89","14.9169","1.3272"," 9.55","  16.64","38.77"," 6.7038"
"2014-09-11","158.83","15.0057","1.3351"," 9.50","  18.77","38.77"," 6.6641"
"2014-09-12","156.93","14.8262","1.3191"," 9.61","  18.29","38.77"," 6.7448"
"2014-09-15","157.58","14.8876","1.3246"," 9.57","  18.24","38.77"," 6.7170"
"2014-09-16","158.78","15.0010","1.3347"," 9.50","  17.84","38.77"," 6.6662"
"2014-09-17","159.48","15.0671","1.3405"," 9.46","  18.49","38.77"," 6.6370"
"2014-09-18","160.54","15.1673","1.3494"," 9.39","  18.30","38.77"," 6.5931"
"2014-09-19","162.26","15.3298","1.3639"," 9.29","  18.01","38.77"," 6.5232"
"2014-09-22","162.06","15.3103","1.3622"," 9.31","  17.92","38.77"," 6.5316"
"2014-09-23","161.09","15.2186","1.3540"," 9.36","  17.82","38.77"," 6.5709"
"2014-09-24","161.58","15.2649","1.3582"," 9.34","  17.66","38.77"," 6.5510"
"2014-09-25","160.05","15.1204","1.3453"," 9.43","  17.47","38.77"," 6.6136"
"2014-09-26","160.70","15.1818","1.3508"," 9.39","  17.69","38.77"," 6.5868"
"2014-09-29","160.59","15.1714","1.3498"," 9.39","  17.74","38.77"," 6.5914"
"2014-09-30","161.13","15.3811","1.4018"," 8.01","  18.16","37.66"," 6.5015"
"2014-10-01","159.54","15.2293","1.3880"," 8.09","  17.84","37.66"," 6.5663"
"2014-10-02","159.41","15.2169","1.3868"," 8.09","  18.31","37.66"," 6.5716"
"2014-10-03","160.96","15.3649","1.4003"," 8.01","  18.18","37.66"," 6.5084"
"2014-10-06","161.62","15.4279","1.4061"," 7.98","  17.49","37.66"," 6.4818"
"2014-10-07","160.48","15.3190","1.3961"," 8.04","  17.19","37.66"," 6.5278"
"2014-10-08","160.64","15.3343","1.3975"," 8.03","  17.99","37.66"," 6.5213"
"2014-10-09","157.76","15.0594","1.3725"," 8.18","  17.53","37.66"," 6.6404"
"2014-10-10","156.78","14.9659","1.3640"," 8.23","  17.02","37.66"," 6.6819"
"2014-10-13","154.80","14.7768","1.3467"," 8.33","  16.77","37.66"," 6.7673"
"2014-10-14","154.76","14.7730","1.3464"," 8.34","  17.28","37.66"," 6.7691"
"2014-10-15","154.30","14.7291","1.3424"," 8.36","  17.18","37.66"," 6.7893"
"2014-10-16","153.47","14.6499","1.3352"," 8.41","  17.07","37.66"," 6.8260"
"2014-10-17","155.09","14.8045","1.3493"," 8.32","  17.24","37.66"," 6.7547"
"2014-10-20","156.25","14.9153","1.3593"," 8.26","  17.36","37.66"," 6.7045"
"2014-10-21","157.38","15.0231","1.3692"," 8.20","  61.68","37.66"," 6.6564"
"2014-10-22","156.66","14.9544","1.3629"," 8.23","  47.22","37.66"," 6.6870"
"2014-10-23","154.84","14.7807","1.3471"," 8.33","  45.36","37.66"," 6.7656"
"2014-10-24","156.11","14.9019","1.3581"," 8.26","  42.89","37.66"," 6.7106"
"2014-10-27","157.70","15.0537","1.3720"," 8.18","  43.07","37.66"," 6.6429"
"2014-10-28","159.20","15.1969","1.3850"," 8.10","  45.09","37.66"," 6.5803"
"2014-10-29","159.15","15.1921","1.3846"," 8.11","  44.96","37.66"," 6.5824"
"2014-10-30","159.60","15.2350","1.3885"," 8.08","  47.98","37.66"," 6.5638"
"2014-10-31","160.83","15.3525","1.3992"," 8.02","  45.18","37.66"," 6.5136"
"2014-11-03","161.12","15.3801","1.4017"," 8.01","  47.36","37.66"," 6.5019"
"2014-11-04","160.78","15.3477","1.3988"," 8.02","  46.48","37.66"," 6.5156"
"2014-11-05","161.12","15.6527","1.4094"," 7.86","  45.00","38.44"," 6.3887"
"2014-11-06","159.78","15.5226","1.3977"," 7.93","  11.49","38.44"," 6.4422"
"2014-11-07","161.07","15.6479","1.4090"," 7.87","  11.49","38.44"," 6.3906"
"2014-11-10","161.40","15.6800","1.4119"," 7.85","  11.56","38.44"," 6.3776"
"2014-11-11","161.24","15.6644","1.4105"," 7.86","  12.49","38.44"," 6.3839"
"2014-11-12","162.46","15.7829","1.4212"," 7.80","  13.32","38.44"," 6.3360"
"2014-11-13","163.66","15.8995","1.4317"," 7.74","  13.38","38.44"," 6.2895"
"2014-11-14","164.71","16.0015","1.4408"," 7.69","  13.23","38.44"," 6.2494"
"2014-11-17","164.44","15.9753","1.4385"," 7.71","  13.30","38.44"," 6.2597"
"2014-11-18","164.07","15.9393","1.4352"," 7.72","  13.40","38.44"," 6.2738"
"2014-11-19","162.33","15.7703","1.4200"," 7.81","  13.59","38.44"," 6.3410"
"2014-11-20","161.59","15.6984","1.4135"," 7.84","  13.44","38.44"," 6.3701"
"2014-11-21","161.76","15.7149","1.4150"," 7.83","  12.31","38.44"," 6.3634"
"2014-11-24","159.49","15.4944","1.3952"," 7.94","  12.44","38.44"," 6.4539"
"2014-11-25","159.24","15.4701","1.3930"," 7.96","  12.26","38.44"," 6.4641"
"2014-11-26","161.20","15.6605","1.4101"," 7.86","  14.94","38.44"," 6.3855"
"2014-11-28","162.61","15.7975","1.4225"," 7.79","  14.87","38.44"," 6.3301"
"2014-12-01","161.03","15.6440","1.4086"," 7.87","  15.19","38.44"," 6.3922"
"2014-12-02","158.13","15.3623","1.3833"," 8.01","  15.44","38.44"," 6.5095"
"2014-12-03","156.87","15.2399","1.3723"," 8.08","  15.24","38.44"," 6.5617"
"2014-12-04","156.60","15.2136","1.3699"," 8.09","  15.23","38.44"," 6.5731"
"2014-12-05","156.32","15.1864","1.3674"," 8.11","  15.08","38.44"," 6.5848"
"2014-12-08","156.45","15.1991","1.3686"," 8.10","  14.68","38.44"," 6.5794"
"2014-12-09","151.42","14.7104","1.3246"," 8.37","  15.14","38.44"," 6.7979"
"2014-12-10","149.24","14.4986","1.3055"," 8.49","  15.04","38.44"," 6.8972"
"2014-12-11","150.12","14.5841","1.3132"," 8.44","  15.17","38.44"," 6.8568"
"2014-12-12","147.30","14.3101","1.2885"," 8.60","  14.66","38.44"," 6.9881"
"2014-12-15","147.27","14.3072","1.2883"," 8.60","  14.76","38.44"," 6.9895"
"2014-12-16","147.32","14.3121","1.2887"," 8.60","  14.88","38.44"," 6.9871"
